Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
75,1.17939001E-02,3.40856314E-02,-2.99208644E-05,-8.69354408E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0076.tif
76,1.18036288E-02,3.41138951E-02,-2.01921925E-05,-5.86700007E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0077.tif
77,1.18036643E-02,3.41107398E-02,-2.01566458E-05,-6.18255581E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0078.tif
78,1.17934208E-02,3.40773426E-02,-3.04001622E-05,-9.52269038E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0079.tif
79,1.17942235E-02,3.40865068E-02,-2.95974341E-05,-8.60603614E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0080.tif
80,1.17952781E-02,3.40911783E-02,-2.85428981E-05,-8.13873412E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0081.tif
81,1.17904117E-02,3.40769216E-02,-3.34092479E-05,-9.56444128E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0082.tif
82,1.18004772E-02,3.41004767E-02,-2.33437398E-05,-7.20884273E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0083.tif
83,1.18135046E-02,3.41396369E-02,-1.03163929E-05,-3.29278300E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0084.tif
84,1.18070598E-02,3.41219045E-02,-1.67611560E-05,-5.06618853E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0085.tif
85,1.18141718E-02,3.41459252E-02,-9.64916706E-06,-2.66393999E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0086.tif
86,1.18043386E-02,3.41172814E-02,-1.94823202E-05,-5.52831480E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0087.tif
87,1.18042447E-02,3.41152325E-02,-1.95762933E-05,-5.73330108E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0088.tif
88,1.18036047E-02,3.41141224E-02,-2.02162532E-05,-5.84397822E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0089.tif
89,1.18007246E-02,3.41068581E-02,-2.30963294E-05,-6.57048222E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0090.tif
90,1.18171826E-02,3.41577344E-02,-6.63841202E-06,-1.48314775E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0091.tif
91,1.18054939E-02,3.41166444E-02,-1.83270652E-05,-5.59201253E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0092.tif
92,1.18035377E-02,3.41145843E-02,-2.02832961E-05,-5.79799635E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0093.tif
93,1.18047384E-02,3.41238528E-02,-1.90826369E-05,-4.87115576E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0094.tif
94,1.18076334E-02,3.41266580E-02,-1.61876309E-05,-4.59060211E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0095.tif
95,1.18042235E-02,3.41193192E-02,-1.95974314E-05,-5.32469712E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0096.tif
96,1.17872714E-02,3.40667628E-02,-3.65495195E-05,-1.05802719E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0097.tif
97,1.17952855E-02,3.40905711E-02,-2.85354973E-05,-8.19939596E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0098.tif
98,1.17944532E-02,3.40914242E-02,-2.93677363E-05,-8.11387654E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0099.tif
99,1.17974818E-02,3.40924002E-02,-2.63392061E-05,-8.01628630E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0100.tif
100,1.17939175E-02,3.40832211E-02,-2.99034449E-05,-8.93411125E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0101.tif
101,1.17999371E-02,3.40982936E-02,-2.38839084E-05,-7.42743796E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0102.tif
102,1.17969893E-02,3.40967104E-02,-2.68317211E-05,-7.58534588E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0103.tif
103,1.17940526E-02,3.40902619E-02,-2.97683453E-05,-8.23055234E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0104.tif
104,1.17910139E-02,3.40832397E-02,-3.28070418E-05,-8.93223478E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0105.tif
105,1.18060049E-02,3.41160595E-02,-1.78160888E-05,-5.65076298E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0106.tif
106,1.18050779E-02,3.41204740E-02,-1.87430286E-05,-5.20914982E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0107.tif
107,1.17889407E-02,3.40700336E-02,-3.48802776E-05,-1.02529411E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0108.tif
108,1.17939108E-02,3.40951681E-02,-2.99101281E-05,-7.73959619E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0109.tif
