Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
65,1.13236600E-02,3.27261724E-02,-1.98129009E-05,-6.00604144E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0066.tif
66,1.13107879E-02,3.26909684E-02,-3.26850373E-05,-9.52642877E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0067.tif
67,1.13130323E-02,3.26996744E-02,-3.04405781E-05,-8.65601905E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0068.tif
68,1.13197870E-02,3.27122323E-02,-2.36858853E-05,-7.39986863E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0069.tif
69,1.13243862E-02,3.27291749E-02,-1.90866985E-05,-5.70575030E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0070.tif
70,1.13251690E-02,3.27308513E-02,-1.83039131E-05,-5.53801910E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0071.tif
71,1.13249846E-02,3.27328146E-02,-1.84883360E-05,-5.34174069E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0072.tif
72,1.13058138E-02,3.26757841E-02,-3.76591192E-05,-1.10447261E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0073.tif
73,1.13164083E-02,3.27079706E-02,-2.70645932E-05,-7.82610005E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0074.tif
74,1.13269745E-02,3.27400640E-02,-1.64983704E-05,-4.61702803E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0075.tif
75,1.13228683E-02,3.27297673E-02,-2.06046624E-05,-5.64665206E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0076.tif
76,1.12908910E-02,3.26314121E-02,-5.25818782E-05,-1.54822381E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0077.tif
77,1.12923499E-02,3.26341838E-02,-5.11229696E-05,-1.52045701E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0078.tif
