Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
91,1.16961191E-02,3.37986201E-02,6.43823682E-06,1.39122767E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0092.tif
92,1.16819811E-02,3.37632820E-02,-7.69974128E-06,-2.14260181E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0093.tif
93,1.16993611E-02,3.38118412E-02,9.68024617E-06,2.71331319E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0094.tif
94,1.16885826E-02,3.37865949E-02,-1.09822127E-06,1.88687795E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0095.tif
95,1.16965267E-02,3.38011459E-02,6.84585721E-06,1.64378580E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0096.tif
96,1.16947849E-02,3.38012949E-02,5.10411282E-06,1.65862766E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0097.tif
97,1.16901763E-02,3.37833054E-02,4.95442216E-07,-1.40561224E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0098.tif
98,1.16867028E-02,3.37765068E-02,-2.97803796E-06,-8.20123296E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0099.tif
99,1.16725762E-02,3.37352492E-02,-1.71046765E-05,-4.94605956E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0100.tif
100,1.16927958E-02,3.37902680E-02,3.11487395E-06,5.56035184E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0101.tif
101,1.16838655E-02,3.37681919E-02,-5.81530810E-06,-1.65166930E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0102.tif
102,1.16962825E-02,3.38094234E-02,6.60165087E-06,2.47160297E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0103.tif
103,1.16794664E-02,3.37569565E-02,-1.02144625E-05,-2.77486579E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0104.tif
